student_id,job_id,payment_tier,role,preferred_role,label,skill_coverage,avg_score_on_required,n_skills_matched,nice_to_have_coverage,edu_match,exp_match,loc_match,student_avg_skill,years_experience,n_student_skills,n_job_required,payment_tier_paid
S0132,J0076,paid,ML Engineer,Data Analyst,0,0.1667,0.88,1,0.3333,1,1,0,0.613,6.5,6,6,1
S0133,J0042,paid,Data Analyst,Full Stack Developer,0,0.0,0.0,0,0.0,1,1,1,0.515,7.5,6,5,1
S0133,J0074,paid,Full Stack Developer,Full Stack Developer,0,0.2857,0.735,2,0.0,1,1,0,0.515,7.5,6,7,1
S0133,J0072,paid,Data Scientist,Full Stack Developer,1,0.5,0.505,2,0.5,1,1,0,0.515,7.5,6,4,1
S0133,J0078,paid,Product Manager,Full Stack Developer,0,0.1429,0.97,1,0.0,1,1,0,0.515,7.5,6,7,1
S0133,J0038,paid,Frontend Engineer,Full Stack Developer,0,0.125,0.11,1,0.0,1,1,0,0.515,7.5,6,8,1
S0134,J0053,paid,Data Analyst,Full Stack Developer,0,0.5,0.63,2,0.5,0,0,0,0.639,1.6,9,4,1
S0134,J0042,paid,Data Analyst,Full Stack Developer,0,0.4,0.81,2,0.0,0,0,1,0.639,1.6,9,5,1
S0134,J0020,paid,Data Scientist,Full Stack Developer,0,0.3333,0.9,1,0.5,0,0,1,0.639,1.6,9,3,1
S0134,J0013,paid,Full Stack Developer,Full Stack Developer,0,0.375,0.56,3,0.0,0,1,0,0.639,1.6,9,8,1
S0134,J0058,paid,Business Analyst,Full Stack Developer,0,0.0,0.0,0,0.0,0,1,1,0.639,1.6,9,5,1
S0135,J0005,paid,Data Engineer,Backend Engineer,0,0.0,0.0,0,0.0,1,0,0,0.727,0.6,4,3,1
S0135,J0063,paid,ML Engineer,Backend Engineer,0,0.0,0.0,0,0.5,0,0,1,0.727,0.6,4,6,1
S0135,J0028,paid,Backend Engineer,Backend Engineer,0,0.1429,0.76,1,0.0,0,0,0,0.727,0.6,4,7,1
S0135,J0000,paid,Business Analyst,Backend Engineer,0,0.25,0.66,2,0.0,0,0,1,0.727,0.6,4,8,1
S0135,J0029,paid,Data Analyst,Backend Engineer,0,0.2857,0.72,2,0.25,0,0,1,0.727,0.6,4,7,1
S0136,J0059,paid,Data Analyst,Full Stack Developer,0,0.25,0.645,2,0.0,0,1,0,0.645,5.2,8,8,1
S0136,J0079,paid,Product Manager,Full Stack Developer,0,0.0,0.0,0,0.0,1,1,0,0.645,5.2,8,5,1
S0136,J0027,paid,Full Stack Developer,Full Stack Developer,0,0.6667,0.725,2,0.3333,0,1,0,0.645,5.2,8,3,1
S0136,J0030,paid,Data Analyst,Full Stack Developer,0,0.3333,0.59,1,0.0,1,1,0,0.645,5.2,8,3,1
S0136,J0061,paid,Data Engineer,Full Stack Developer,0,0.25,0.745,2,0.0,0,1,1,0.645,5.2,8,8,1
S0137,J0042,paid,Data Analyst,Product Manager,0,0.2,0.43,1,0.0,0,0,1,0.69,3.0,10,5,1
S0137,J0048,paid,Frontend Engineer,Product Manager,0,0.25,0.88,2,0.0,1,1,0,0.69,3.0,10,8,1
S0137,J0026,paid,Frontend Engineer,Product Manager,0,0.3333,0.55,2,0.5,0,1,1,0.69,3.0,10,6,1
S0137,J0051,paid,Frontend Engineer,Product Manager,0,0.25,1.0,1,0.0,0,1,0,0.69,3.0,10,4,1
S0137,J0023,paid,DevOps Engineer,Product Manager,0,0.3333,0.87,1,0.3333,1,1,0,0.69,3.0,10,3,1
S0138,J0000,paid,Business Analyst,Data Scientist,0,0.25,0.63,2,0.6667,0,1,1,0.665,7.7,8,8,1
S0138,J0046,paid,Data Analyst,Data Scientist,0,0.3333,0.765,2,0.0,0,1,0,0.665,7.7,8,6,1
S0138,J0001,paid,Data Analyst,Data Scientist,0,0.25,0.9,2,0.0,0,1,0,0.665,7.7,8,8,1
S0138,J0009,paid,Full Stack Developer,Data Scientist,0,0.0,0.0,0,0.25,0,1,0,0.665,7.7,8,4,1
S0138,J0045,paid,Business Analyst,Data Scientist,0,0.3333,0.8,1,0.0,1,1,0,0.665,7.7,8,3,1
S0139,J0003,paid,Data Engineer,Data Engineer,0,0.6667,0.6,2,0.0,0,0,0,0.487,1.2,3,3,1
S0139,J0071,paid,Data Engineer,Data Engineer,0,0.3333,0.6,1,0.0,1,0,1,0.487,1.2,3,3,1
S0139,J0014,paid,Business Analyst,Data Engineer,0,0.3333,0.43,2,0.0,0,0,1,0.487,1.2,3,6,1
S0139,J0018,paid,ML Engineer,Data Engineer,0,0.0,0.0,0,0.0,0,0,0,0.487,1.2,3,6,1
S0139,J0037,paid,Data Scientist,Data Engineer,0,0.2,0.6,1,0.0,0,1,1,0.487,1.2,3,5,1
S0140,J0056,paid,Data Scientist,ML Engineer,0,0.25,0.88,1,0.0,1,1,0,0.67,5.6,8,4,1
S0140,J0024,paid,Data Engineer,ML Engineer,0,0.0,0.0,0,0.6667,1,1,0,0.67,5.6,8,3,1
S0140,J0074,paid,Full Stack Developer,ML Engineer,0,0.4286,0.5467,3,1.0,1,1,0,0.67,5.6,8,7,1
S0140,J0046,paid,Data Analyst,ML Engineer,0,0.1667,0.6,1,0.25,1,1,0,0.67,5.6,8,6,1
S0140,J0005,paid,Data Engineer,ML Engineer,0,0.3333,0.88,1,0.0,1,1,1,0.67,5.6,8,3,1
S0141,J0003,paid,Data Engineer,Business Analyst,0,0.3333,0.55,1,0.0,1,0,0,0.612,0.6,4,3,1
S0141,J0025,paid,Frontend Engineer,Business Analyst,0,0.125,0.93,1,0.0,1,0,0,0.612,0.6,4,8,1
S0141,J0036,paid,Data Engineer,Business Analyst,0,0.0,0.0,0,0.0,1,0,1,0.612,0.6,4,7,1
S0141,J0022,paid,ML Engineer,Business Analyst,0,0.0,0.0,0,0.0,1,1,0,0.612,0.6,4,5,1
S0141,J0028,paid,Backend Engineer,Business Analyst,0,0.0,0.0,0,0.25,1,0,0,0.612,0.6,4,7,1
S0142,J0033,paid,DevOps Engineer,Data Engineer,0,0.25,0.67,2,0.0,1,1,1,0.735,5.1,6,8,1
S0142,J0022,paid,ML Engineer,Data Engineer,0,0.2,0.69,1,0.25,0,1,1,0.735,5.1,6,5,1
S0142,J0043,paid,ML Engineer,Data Engineer,0,0.1667,0.69,1,0.5,0,1,0,0.735,5.1,6,6,1
S0142,J0070,paid,Frontend Engineer,Data Engineer,0,0.3333,0.72,2,0.5,1,1,0,0.735,5.1,6,6,1
S0142,J0031,paid,Data Engineer,Data Engineer,0,0.25,0.63,1,0.0,0,1,0,0.735,5.1,6,4,1
S0143,J0022,paid,ML Engineer,Business Analyst,0,0.4,0.76,2,0.25,0,1,0,0.663,6.8,9,5,1
S0143,J0025,paid,Frontend Engineer,Business Analyst,0,0.25,0.74,2,0.3333,1,1,0,0.663,6.8,9,8,1
S0143,J0002,paid,Business Analyst,Business Analyst,1,0.5,0.67,3,0.3333,1,1,0,0.663,6.8,9,6,1
S0143,J0033,paid,DevOps Engineer,Business Analyst,0,0.375,0.5233,3,0.5,0,1,0,0.663,6.8,9,8,1
S0143,J0012,paid,Data Scientist,Business Analyst,0,0.1667,0.47,1,0.5,1,1,0,0.663,6.8,9,6,1
S0144,J0002,paid,Business Analyst,Data Analyst,0,0.1667,1.0,1,0.3333,1,0,1,0.736,3.1,5,6,1
S0144,J0017,paid,Product Manager,Data Analyst,0,0.2,0.54,1,1.0,0,1,0,0.736,3.1,5,5,1
S0144,J0048,paid,Frontend Engineer,Data Analyst,0,0.25,0.69,2,0.0,1,1,0,0.736,3.1,5,8,1
S0144,J0014,paid,Business Analyst,Data Analyst,0,0.1667,0.76,1,0.0,1,0,1,0.736,3.1,5,6,1
S0144,J0043,paid,ML Engineer,Data Analyst,0,0.0,0.0,0,0.5,1,1,0,0.736,3.1,5,6,1
S0145,J0026,paid,Frontend Engineer,Data Scientist,0,0.1667,0.73,1,0.0,1,1,0,0.792,4.9,4,6,1
S0145,J0039,paid,Data Scientist,Data Scientist,0,0.0,0.0,0,0.0,1,1,1,0.792,4.9,4,4,1
S0145,J0058,paid,Business Analyst,Data Scientist,0,0.2,0.73,1,0.0,1,1,1,0.792,4.9,4,5,1
S0145,J0030,paid,Data Analyst,Data Scientist,0,0.0,0.0,0,0.0,1,1,0,0.792,4.9,4,3,1
S0145,J0047,paid,Backend Engineer,Data Scientist,0,0.0,0.0,0,0.5,1,0,0,0.792,4.9,4,5,1
S0146,J0047,paid,Backend Engineer,DevOps Engineer,0,0.2,0.38,1,1.0,0,0,0,0.539,1.2,7,5,1
S0146,J0021,paid,Full Stack Developer,DevOps Engineer,0,0.0,0.0,0,0.3333,1,0,1,0.539,1.2,7,6,1
S0146,J0067,paid,ML Engineer,DevOps Engineer,0,0.1429,0.38,1,0.3333,1,0,0,0.539,1.2,7,7,1
S0146,J0079,paid,Product Manager,DevOps Engineer,0,0.2,0.41,1,0.0,1,0,1,0.539,1.2,7,5,1
S0146,J0055,paid,Business Analyst,DevOps Engineer,0,0.0,0.0,0,0.5,1,1,0,0.539,1.2,7,5,1
S0147,J0008,paid,Data Analyst,Data Scientist,0,0.5,0.62,4,0.5,1,0,0,0.654,4.8,8,8,1
S0147,J0015,paid,Data Engineer,Data Scientist,0,0.25,0.715,2,0.5,1,1,0,0.654,4.8,8,8,1
S0147,J0018,paid,ML Engineer,Data Scientist,0,0.1667,0.86,1,0.25,0,1,0,0.654,4.8,8,6,1
S0147,J0016,paid,Data Engineer,Data Scientist,0,0.0,0.0,0,1.0,1,1,1,0.654,4.8,8,3,1
S0147,J0024,paid,Data Engineer,Data Scientist,0,0.0,0.0,0,0.3333,1,1,0,0.654,4.8,8,3,1
S0148,J0024,paid,Data Engineer,DevOps Engineer,0,0.3333,0.54,1,0.0,1,1,1,0.667,0.5,7,3,1
S0148,J0068,paid,Business Analyst,DevOps Engineer,0,0.0,0.0,0,0.5,1,0,0,0.667,0.5,7,3,1
S0148,J0048,paid,Frontend Engineer,DevOps Engineer,0,0.25,0.555,2,0.0,1,1,0,0.667,0.5,7,8,1
S0148,J0047,paid,Backend Engineer,DevOps Engineer,0,0.2,0.79,1,0.5,1,0,0,0.667,0.5,7,5,1
S0148,J0040,paid,Product Manager,DevOps Engineer,0,0.3333,0.755,2,0.0,1,1,0,0.667,0.5,7,6,1
S0149,J0076,paid,ML Engineer,Full Stack Developer,0,0.3333,0.46,2,0.3333,1,1,0,0.62,6.4,7,6,1
S0149,J0054,paid,ML Engineer,Full Stack Developer,0,0.3333,0.6,2,0.0,1,1,0,0.62,6.4,7,6,1
S0149,J0031,paid,Data Engineer,Full Stack Developer,0,0.5,0.73,2,0.5,0,1,1,0.62,6.4,7,4,1
S0149,J0005,paid,Data Engineer,Full Stack Developer,0,0.3333,0.46,1,0.25,1,1,0,0.62,6.4,7,3,1
S0149,J0078,paid,Product Manager,Full Stack Developer,0,0.4286,0.7133,3,0.0,0,1,0,0.62,6.4,7,7,1
S0150,J0075,paid,Data Engineer,DevOps Engineer,0,0.125,0.89,1,0.5,0,1,0,0.684,4.6,9,8,1
S0150,J0024,paid,Data Engineer,DevOps Engineer,0,0.3333,0.57,1,0.0,1,1,1,0.684,4.6,9,3,1
S0150,J0068,paid,Business Analyst,DevOps Engineer,0,0.3333,0.45,1,0.5,0,1,0,0.684,4.6,9,3,1
S0150,J0037,paid,Data Scientist,DevOps Engineer,0,0.4,0.755,2,0.0,0,1,0,0.684,4.6,9,5,1
S0150,J0019,paid,DevOps Engineer,DevOps Engineer,0,0.1667,0.78,1,0.25,0,1,0,0.684,4.6,9,6,1
S0151,J0041,paid,Data Analyst,Data Engineer,0,0.1429,0.44,1,0.0,0,1,0,0.564,2.3,7,7,1
S0151,J0031,paid,Data Engineer,Data Engineer,0,0.5,0.475,2,0.5,0,0,1,0.564,2.3,7,4,1
S0151,J0006,paid,ML Engineer,Data Engineer,0,0.125,0.86,1,0.0,0,0,0,0.564,2.3,7,8,1
S0151,J0035,paid,Backend Engineer,Data Engineer,0,0.2,0.51,1,0.5,0,1,1,0.564,2.3,7,5,1
S0151,J0016,paid,Data Engineer,Data Engineer,0,0.3333,0.44,1,1.0,0,1,1,0.564,2.3,7,3,1
S0152,J0065,paid,Product Manager,Product Manager,0,0.2857,0.645,2,0.0,1,1,0,0.664,4.8,5,7,1
S0152,J0074,paid,Full Stack Developer,Product Manager,0,0.2857,0.465,2,0.0,1,1,0,0.664,4.8,5,7,1
S0152,J0062,paid,DevOps Engineer,Product Manager,0,0.0,0.0,0,0.0,1,1,1,0.664,4.8,5,6,1
S0152,J0026,paid,Frontend Engineer,Product Manager,0,0.0,0.0,0,0.0,1,1,0,0.664,4.8,5,6,1
S0152,J0010,paid,Data Engineer,Product Manager,0,0.0,0.0,0,0.0,1,1,1,0.664,4.8,5,6,1
S0153,J0060,paid,Data Analyst,ML Engineer,0,0.25,0.42,1,0.0,0,1,0,0.59,6.4,9,4,1
S0153,J0078,paid,Product Manager,ML Engineer,0,0.4286,0.63,3,0.0,0,1,0,0.59,6.4,9,7,1
S0153,J0008,paid,Data Analyst,ML Engineer,0,0.25,0.655,2,0.0,1,1,0,0.59,6.4,9,8,1
S0153,J0021,paid,Full Stack Developer,ML Engineer,0,0.1667,0.75,1,0.0,1,1,1,0.59,6.4,9,6,1
S0153,J0065,paid,Product Manager,ML Engineer,0,0.0,0.0,0,0.5,1,1,0,0.59,6.4,9,7,1
S0154,J0049,paid,Data Scientist,ML Engineer,0,0.0,0.0,0,0.5,0,1,0,0.55,2.8,7,5,1
S0154,J0065,paid,Product Manager,ML Engineer,0,0.2857,0.5,2,0.0,1,1,0,0.55,2.8,7,7,1
S0154,J0047,paid,Backend Engineer,ML Engineer,0,0.0,0.0,0,0.0,0,0,0,0.55,2.8,7,5,1
S0154,J0063,paid,ML Engineer,ML Engineer,0,0.3333,0.495,2,0.0,0,1,1,0.55,2.8,7,6,1
S0154,J0066,paid,Frontend Engineer,ML Engineer,0,0.0,0.0,0,0.5,0,1,1,0.55,2.8,7,4,1
S0155,J0059,paid,Data Analyst,Full Stack Developer,0,0.25,0.645,2,0.6667,0,1,1,0.673,2.4,7,8,1
S0155,J0022,paid,ML Engineer,Full Stack Developer,0,0.6,0.6233,3,0.25,0,1,1,0.673,2.4,7,5,1
S0155,J0041,paid,Data Analyst,Full Stack Developer,0,0.1429,0.87,1,0.0,0,1,0,0.673,2.4,7,7,1
S0155,J0047,paid,Backend Engineer,Full Stack Developer,0,0.4,0.625,2,0.5,0,0,0,0.673,2.4,7,5,1
S0155,J0067,paid,ML Engineer,Full Stack Developer,0,0.2857,0.86,2,0.3333,1,0,1,0.673,2.4,7,7,1
S0156,J0061,paid,Data Engineer,DevOps Engineer,0,0.375,0.66,3,0.0,1,1,0,0.653,4.5,4,8,1
S0156,J0063,paid,ML Engineer,DevOps Engineer,0,0.1667,0.48,1,0.0,1,1,0,0.653,4.5,4,6,1
S0156,J0060,paid,Data Analyst,DevOps Engineer,0,0.0,0.0,0,0.0,1,1,0,0.653,4.5,4,4,1
S0156,J0034,paid,ML Engineer,DevOps Engineer,0,0.2857,0.59,2,0.0,1,1,1,0.653,4.5,4,7,1
S0156,J0074,paid,Full Stack Developer,DevOps Engineer,0,0.1429,0.8,1,0.0,1,1,0,0.653,4.5,4,7,1
S0157,J0051,paid,Frontend Engineer,Frontend Engineer,0,0.25,0.74,1,0.0,0,1,0,0.804,3.1,5,4,1
S0157,J0074,paid,Full Stack Developer,Frontend Engineer,0,0.2857,0.83,2,0.0,0,1,0,0.804,3.1,5,7,1
S0157,J0004,paid,Data Analyst,Frontend Engineer,0,0.1667,0.76,1,0.0,0,1,1,0.804,3.1,5,6,1
S0157,J0026,paid,Frontend Engineer,Frontend Engineer,0,0.0,0.0,0,0.5,0,1,0,0.804,3.1,5,6,1
S0157,J0028,paid,Backend Engineer,Frontend Engineer,0,0.4286,0.7933,3,0.0,0,1,0,0.804,3.1,5,7,1
S0158,J0025,paid,Frontend Engineer,Full Stack Developer,0,0.0,0.0,0,0.3333,1,1,0,0.622,5.4,4,8,1
S0158,J0057,paid,Data Engineer,Full Stack Developer,0,0.0,0.0,0,0.3333,1,1,1,0.622,5.4,4,3,1
S0158,J0030,paid,Data Analyst,Full Stack Developer,0,0.3333,0.74,1,0.0,1,1,0,0.622,5.4,4,3,1
S0158,J0050,paid,Data Analyst,Full Stack Developer,0,0.0,0.0,0,0.0,1,1,0,0.622,5.4,4,5,1
S0158,J0027,paid,Full Stack Developer,Full Stack Developer,0,0.3333,0.68,1,0.0,1,1,0,0.622,5.4,4,3,1
S0159,J0039,paid,Data Scientist,Data Analyst,0,0.25,0.7,1,0.5,1,1,1,0.709,4.1,9,4,1
S0159,J0054,paid,ML Engineer,Data Analyst,1,0.5,0.7633,3,1.0,1,1,0,0.709,4.1,9,6,1
S0159,J0048,paid,Frontend Engineer,Data Analyst,0,0.125,0.36,1,0.5,1,1,1,0.709,4.1,9,8,1
S0159,J0073,paid,Data Scientist,Data Analyst,0,0.375,0.5667,3,0.3333,1,0,0,0.709,4.1,9,8,1
S0159,J0020,paid,Data Scientist,Data Analyst,0,0.3333,0.57,1,0.5,1,1,0,0.709,4.1,9,3,1
S0160,J0047,paid,Backend Engineer,Product Manager,0,0.6,0.7467,3,0.0,1,0,0,0.716,1.6,9,5,1
S0160,J0032,paid,Frontend Engineer,Product Manager,0,0.3333,0.73,1,0.0,1,0,0,0.716,1.6,9,3,1
S0160,J0070,paid,Frontend Engineer,Product Manager,0,0.6667,0.7775,4,0.0,1,0,0,0.716,1.6,9,6,1
S0160,J0010,paid,Data Engineer,Product Manager,0,0.0,0.0,0,1.0,1,0,1,0.716,1.6,9,6,1
S0160,J0017,paid,Product Manager,Product Manager,0,0.0,0.0,0,0.5,1,0,0,0.716,1.6,9,5,1
S0161,J0010,paid,Data Engineer,Product Manager,0,0.3333,0.475,2,1.0,0,0,0,0.641,0.9,10,6,1
S0161,J0037,paid,Data Scientist,Product Manager,0,0.2,0.53,1,0.25,0,0,0,0.641,0.9,10,5,1
S0161,J0056,paid,Data Scientist,Product Manager,0,0.5,0.74,2,0.0,1,0,0,0.641,0.9,10,4,1
S0161,J0066,paid,Frontend Engineer,Product Manager,0,0.25,0.68,1,0.0,0,0,1,0.641,0.9,10,4,1
S0161,J0045,paid,Business Analyst,Product Manager,0,0.3333,0.98,1,0.5,1,1,0,0.641,0.9,10,3,1
S0162,J0029,paid,Data Analyst,ML Engineer,0,0.4286,0.68,3,0.25,0,1,1,0.709,6.9,8,7,1
S0162,J0074,paid,Full Stack Developer,ML Engineer,0,0.0,0.0,0,1.0,0,1,0,0.709,6.9,8,7,1
S0162,J0005,paid,Data Engineer,ML Engineer,0,0.3333,0.62,1,0.25,1,1,0,0.709,6.9,8,3,1
S0162,J0059,paid,Data Analyst,ML Engineer,0,0.375,0.6833,3,0.0,0,1,0,0.709,6.9,8,8,1
S0162,J0065,paid,Product Manager,ML Engineer,0,0.2857,0.9,2,0.0,1,1,0,0.709,6.9,8,7,1
S0163,J0079,paid,Product Manager,Frontend Engineer,0,0.0,0.0,0,0.0,1,1,0,0.577,6.4,6,5,1
S0163,J0043,paid,ML Engineer,Frontend Engineer,0,0.1667,0.4,1,0.25,1,1,0,0.577,6.4,6,6,1
S0163,J0054,paid,ML Engineer,Frontend Engineer,0,0.3333,0.51,2,0.0,1,1,0,0.577,6.4,6,6,1
S0163,J0057,paid,Data Engineer,Frontend Engineer,0,0.0,0.0,0,0.3333,1,1,1,0.577,6.4,6,3,1
S0163,J0059,paid,Data Analyst,Frontend Engineer,0,0.25,0.42,2,0.3333,0,1,0,0.577,6.4,6,8,1
S0164,J0055,paid,Business Analyst,Data Analyst,0,0.2,0.87,1,0.0,1,1,0,0.742,3.3,5,5,1
S0164,J0052,paid,DevOps Engineer,Data Analyst,0,0.3333,0.91,2,0.3333,0,1,0,0.742,3.3,5,6,1
S0164,J0047,paid,Backend Engineer,Data Analyst,0,0.0,0.0,0,0.0,0,0,0,0.742,3.3,5,5,1
S0164,J0063,paid,ML Engineer,Data Analyst,0,0.1667,0.58,1,0.0,0,1,0,0.742,3.3,5,6,1
S0164,J0040,paid,Product Manager,Data Analyst,0,0.3333,0.73,2,0.25,0,1,0,0.742,3.3,5,6,1
S0165,J0034,paid,ML Engineer,Data Engineer,0,0.1429,0.72,1,0.0,1,1,1,0.768,5.1,5,7,1
S0165,J0048,paid,Frontend Engineer,Data Engineer,0,0.375,0.74,3,0.0,1,1,0,0.768,5.1,5,8,1
S0165,J0003,paid,Data Engineer,Data Engineer,1,0.6667,0.69,2,0.0,1,1,0,0.768,5.1,5,3,1
S0165,J0022,paid,ML Engineer,Data Engineer,0,0.0,0.0,0,0.0,1,1,0,0.768,5.1,5,5,1
S0165,J0056,paid,Data Scientist,Data Engineer,0,0.25,0.9,1,0.25,1,1,1,0.768,5.1,5,4,1
S0166,J0029,paid,Data Analyst,Business Analyst,0,0.1429,0.85,1,0.0,1,1,0,0.8,3.0,4,7,1
S0166,J0033,paid,DevOps Engineer,Business Analyst,0,0.125,0.78,1,0.0,1,1,0,0.8,3.0,4,8,1
S0166,J0009,paid,Full Stack Developer,Business Analyst,0,0.0,0.0,0,0.25,1,1,0,0.8,3.0,4,4,1
S0166,J0045,paid,Business Analyst,Business Analyst,0,0.0,0.0,0,0.0,1,1,0,0.8,3.0,4,3,1
S0166,J0010,paid,Data Engineer,Business Analyst,0,0.1667,1.0,1,0.0,1,1,0,0.8,3.0,4,6,1
S0167,J0037,paid,Data Scientist,DevOps Engineer,0,0.0,0.0,0,0.5,1,1,0,0.8,6.8,3,5,1
S0167,J0064,paid,Data Scientist,DevOps Engineer,0,0.0,0.0,0,0.3333,1,1,0,0.8,6.8,3,6,1
S0167,J0065,paid,Product Manager,DevOps Engineer,0,0.1429,0.45,1,0.0,1,1,0,0.8,6.8,3,7,1
S0167,J0069,paid,ML Engineer,DevOps Engineer,0,0.0,0.0,0,0.0,1,1,1,0.8,6.8,3,7,1
S0167,J0010,paid,Data Engineer,DevOps Engineer,0,0.3333,0.975,2,0.0,1,1,0,0.8,6.8,3,6,1
S0168,J0035,paid,Backend Engineer,ML Engineer,0,0.0,0.0,0,0.0,1,0,0,0.623,0.4,6,5,1
S0168,J0029,paid,Data Analyst,ML Engineer,0,0.0,0.0,0,0.25,1,0,0,0.623,0.4,6,7,1
S0168,J0012,paid,Data Scientist,ML Engineer,0,0.5,0.7333,3,0.0,1,0,0,0.623,0.4,6,6,1
S0168,J0015,paid,Data Engineer,ML Engineer,0,0.25,0.485,2,0.25,1,0,0,0.623,0.4,6,8,1
S0168,J0009,paid,Full Stack Developer,ML Engineer,0,0.0,0.0,0,0.0,1,0,0,0.623,0.4,6,4,1
S0169,J0046,paid,Data Analyst,Full Stack Developer,0,0.3333,0.76,2,0.25,0,1,0,0.678,7.0,5,6,1
S0169,J0004,paid,Data Analyst,Full Stack Developer,0,0.3333,1.0,2,0.0,0,1,0,0.678,7.0,5,6,1
S0169,J0069,paid,ML Engineer,Full Stack Developer,0,0.1429,1.0,1,0.3333,0,1,1,0.678,7.0,5,7,1
S0169,J0025,paid,Frontend Engineer,Full Stack Developer,0,0.25,0.475,2,0.0,1,1,0,0.678,7.0,5,8,1
S0169,J0042,paid,Data Analyst,Full Stack Developer,0,0.2,1.0,1,0.0,0,1,1,0.678,7.0,5,5,1
S0170,J0025,paid,Frontend Engineer,Data Scientist,0,0.375,0.53,3,0.3333,1,1,0,0.577,4.7,7,8,1
S0170,J0042,paid,Data Analyst,Data Scientist,0,0.2,0.73,1,0.0,1,0,1,0.577,4.7,7,5,1
S0170,J0032,paid,Frontend Engineer,Data Scientist,0,0.3333,0.73,1,0.5,1,0,0,0.577,4.7,7,3,1
S0170,J0038,paid,Frontend Engineer,Data Scientist,0,0.25,0.665,2,0.0,1,1,0,0.577,4.7,7,8,1
S0170,J0035,paid,Backend Engineer,Data Scientist,0,0.0,0.0,0,0.25,1,1,0,0.577,4.7,7,5,1
S0171,J0024,paid,Data Engineer,Product Manager,0,0.0,0.0,0,0.3333,1,1,0,0.633,7.0,8,3,1
S0171,J0077,paid,Frontend Engineer,Product Manager,0,0.4286,0.7033,3,0.0,1,1,0,0.633,7.0,8,7,1
S0171,J0017,paid,Product Manager,Product Manager,0,0.4,0.52,2,0.5,0,1,0,0.633,7.0,8,5,1
S0171,J0069,paid,ML Engineer,Product Manager,0,0.2857,0.47,2,0.0,1,1,1,0.633,7.0,8,7,1
S0171,J0033,paid,DevOps Engineer,Product Manager,0,0.25,0.555,2,0.0,1,1,1,0.633,7.0,8,8,1
S0172,J0001,paid,Data Analyst,Business Analyst,0,0.0,0.0,0,0.3333,0,1,0,0.673,5.0,3,8,1
S0172,J0038,paid,Frontend Engineer,Business Analyst,0,0.0,0.0,0,0.0,1,1,0,0.673,5.0,3,8,1
S0172,J0036,paid,Data Engineer,Business Analyst,0,0.0,0.0,0,0.0,0,1,1,0.673,5.0,3,7,1
S0172,J0044,paid,Data Engineer,Business Analyst,0,0.3333,0.625,2,0.0,0,1,0,0.673,5.0,3,6,1
S0172,J0051,paid,Frontend Engineer,Business Analyst,0,0.0,0.0,0,0.0,0,1,0,0.673,5.0,3,4,1
S0173,J0051,paid,Frontend Engineer,Product Manager,0,0.0,0.0,0,1.0,1,1,0,0.658,6.8,10,4,1
S0173,J0074,paid,Full Stack Developer,Product Manager,0,0.1429,0.77,1,1.0,0,1,0,0.658,6.8,10,7,1
S0173,J0001,paid,Data Analyst,Product Manager,1,0.5,0.6075,4,0.0,1,1,0,0.658,6.8,10,8,1
S0173,J0060,paid,Data Analyst,Product Manager,1,0.5,0.745,2,0.0,1,1,0,0.658,6.8,10,4,1
S0173,J0065,paid,Product Manager,Product Manager,0,0.2857,0.63,2,0.25,1,1,0,0.658,6.8,10,7,1
S0174,J0019,paid,DevOps Engineer,DevOps Engineer,0,0.1667,0.11,1,0.25,1,1,0,0.482,7.9,6,6,1
S0174,J0050,paid,Data Analyst,DevOps Engineer,0,0.0,0.0,0,0.5,0,1,0,0.482,7.9,6,5,1
S0174,J0029,paid,Data Analyst,DevOps Engineer,0,0.4286,0.4367,3,0.25,0,1,0,0.482,7.9,6,7,1
S0174,J0026,paid,Frontend Engineer,DevOps Engineer,0,0.1667,0.55,1,0.5,0,1,0,0.482,7.9,6,6,1
S0174,J0060,paid,Data Analyst,DevOps Engineer,1,0.75,0.56,3,0.5,1,1,0,0.482,7.9,6,4,1
S0175,J0029,paid,Data Analyst,ML Engineer,0,0.1429,0.38,1,0.5,0,0,0,0.597,0.7,9,7,1
S0175,J0066,paid,Frontend Engineer,ML Engineer,0,0.25,0.49,1,0.0,0,0,1,0.597,0.7,9,4,1
S0175,J0075,paid,Data Engineer,ML Engineer,0,0.5,0.5775,4,0.0,0,0,0,0.597,0.7,9,8,1
S0175,J0070,paid,Frontend Engineer,ML Engineer,0,0.1667,0.71,1,0.5,1,0,0,0.597,0.7,9,6,1
S0175,J0059,paid,Data Analyst,ML Engineer,0,0.25,0.6,2,0.3333,0,0,0,0.597,0.7,9,8,1
S0176,J0059,paid,Data Analyst,Backend Engineer,0,0.5,0.83,4,0.6667,0,1,1,0.71,5.8,7,8,1
S0176,J0043,paid,ML Engineer,Backend Engineer,0,0.1667,0.39,1,0.0,0,1,0,0.71,5.8,7,6,1
S0176,J0010,paid,Data Engineer,Backend Engineer,0,0.3333,0.605,2,0.0,0,1,0,0.71,5.8,7,6,1
S0176,J0040,paid,Product Manager,Backend Engineer,0,0.1667,0.78,1,0.0,0,1,0,0.71,5.8,7,6,1
S0176,J0024,paid,Data Engineer,Backend Engineer,0,0.3333,0.78,1,0.0,1,1,0,0.71,5.8,7,3,1
