student_id,job_id,job_title,true_match_score,skill_overlap_ratio,skill_vector_distance,student_experience,student_gpa,job_salary_lpa,gap_python,gap_sql,gap_machine_learning,gap_data_analysis,gap_deep_learning,gap_javascript,gap_react,gap_node_js,gap_java,gap_aws,gap_docker,gap_kubernetes,gap_communication,gap_teamwork,gap_problem_solving,gap_project_management,gap_excel,gap_tableau,gap_spark,gap_statistics,label
STU_0702,JOB_0100,Project Manager,0.2812,0.2,0.1172,5.1,3.37,34.1,0.0,0.187,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.786,0.262,0.526,0.862,0.619,0.0,0.0,0.0,0
STU_0703,JOB_0181,Frontend Developer,0.3149,0.0,0.1166,4.9,2.71,8.9,0.0,0.0,0.0,0.0,0.0,0.711,0.775,0.139,0.286,0.0,0.0,0.0,0.7,0.061,0.21,0.0,0.0,0.0,0.0,0.0,0
STU_0703,JOB_0028,Data Analyst,0.4287,0.2857,0.1047,4.9,2.71,13.3,0.0,0.648,0.0,0.869,0.0,0.039,0.146,0.0,0.289,0.0,0.0,0.0,0.8,0.132,0.0,0.0,0.597,0.171,0.0,0.0,0
STU_0703,JOB_0166,ML Engineer,0.9328,0.8571,0.0407,4.9,2.71,34.0,0.001,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.083,0.355,0.0,0.0,0.016,0.227,0.0,0.0,0.0,0.0,0.0,0.0,1
STU_0703,JOB_0056,Frontend Developer,0.3149,0.0,0.1169,4.9,2.71,29.8,0.0,0.0,0.0,0.126,0.0,0.711,0.775,0.139,0.0,0.0,0.0,0.015,0.7,0.267,0.21,0.0,0.078,0.0,0.0,0.0,0
STU_0703,JOB_0104,DevOps Engineer,0.5727,0.4,0.0924,4.9,2.71,20.2,0.0,0.009,0.0,0.153,0.0,0.064,0.136,0.0,0.167,0.555,0.166,0.721,0.126,0.056,0.31,0.0,0.0,0.0,0.0,0.0,0
STU_0704,JOB_0094,Frontend Developer,0.443,0.2,0.0959,0.5,3.74,21.4,0.0,0.0,0.0,0.0,0.0,0.552,0.56,0.361,0.015,0.058,0.0,0.0,0.014,0.0,0.574,0.0,0.0,0.0,0.026,0.0,0
STU_0704,JOB_0113,ML Engineer,0.4625,0.2857,0.0987,0.5,3.74,27.0,0.207,0.0,0.513,0.0,0.494,0.0,0.0,0.017,0.0,0.616,0.544,0.014,0.0,0.119,0.026,0.0,0.0,0.0,0.475,0.0,0
STU_0704,JOB_0177,ML Engineer,0.4625,0.2857,0.0937,0.5,3.74,8.6,0.207,0.0,0.513,0.0,0.494,0.0,0.0,0.135,0.0,0.616,0.544,0.0,0.0,0.091,0.153,0.0,0.0,0.0,0.475,0.0,0
STU_0704,JOB_0122,Project Manager,0.3922,0.4,0.1004,0.5,3.74,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.019,0.106,0.214,0.736,0.674,0.864,0.095,0.0,0.0,0.0,0
STU_0704,JOB_0141,ML Engineer,0.4625,0.2857,0.0994,0.5,3.74,8.4,0.207,0.0,0.513,0.0,0.494,0.0,0.0,0.137,0.0,0.616,0.544,0.245,0.0,0.0,0.0,0.031,0.0,0.0,0.475,0.0,0
STU_0705,JOB_0081,Full Stack Developer,0.481,0.3333,0.1055,7.7,2.76,10.1,0.0,0.067,0.0,0.0,0.14,0.724,0.518,0.62,0.0,0.083,0.251,0.0,0.0,0.058,0.207,0.0,0.0,0.0,0.0,0.0,0
STU_0705,JOB_0179,Backend Developer,0.6016,0.3333,0.0915,7.7,2.76,21.3,0.0,0.167,0.0,0.0,0.0,0.201,0.0,0.52,0.224,0.451,0.351,0.0,0.0,0.077,0.146,0.0,0.0,0.0,0.0,0.0,0
STU_0705,JOB_0088,DevOps Engineer,0.3846,0.2,0.1099,7.7,2.76,11.1,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.751,0.551,0.428,0.0,0.033,0.793,0.0,0.0,0.0,0.0,0.0,0
STU_0705,JOB_0006,ML Engineer,0.6557,0.4286,0.0857,7.7,2.76,11.1,0.0,0.0,0.065,0.0,0.643,0.14,0.0,0.008,0.0,0.551,0.351,0.0,0.0,0.049,0.092,0.0,0.0,0.0,0.215,0.0,0
STU_0705,JOB_0040,DevOps Engineer,0.3846,0.2,0.106,7.7,2.76,20.5,0.0,0.0,0.0,0.0,0.0,0.195,0.078,0.059,0.0,0.751,0.551,0.428,0.0,0.014,0.793,0.0,0.0,0.0,0.0,0.0,0
STU_0706,JOB_0008,Frontend Developer,0.9692,0.8,0.0337,1.3,3.46,25.2,0.0,0.0,0.055,0.0,0.0,0.0,0.053,0.0,0.0,0.111,0.115,0.227,0.061,0.205,0.0,0.0,0.0,0.271,0.0,0.013,1
STU_0706,JOB_0154,Data Analyst,0.3654,0.1429,0.0993,1.3,3.46,24.4,0.392,0.494,0.105,0.474,0.067,0.0,0.0,0.0,0.0,0.275,0.002,0.271,0.161,0.179,0.0,0.0,0.516,0.69,0.0,0.7,0
STU_0706,JOB_0177,ML Engineer,0.166,0.0,0.109,1.3,3.46,8.6,0.692,0.0,0.737,0.0,0.61,0.0,0.0,0.0,0.0,0.7,0.566,0.0,0.0,0.174,0.0,0.0,0.0,0.189,0.415,0.7,0
STU_0706,JOB_0094,Frontend Developer,0.9692,0.8,0.041,1.3,3.46,21.4,0.0,0.0,0.133,0.0,0.0,0.0,0.053,0.0,0.061,0.142,0.0,0.001,0.061,0.0,0.0,0.0,0.0,0.269,0.0,0.291,1
STU_0706,JOB_0192,Full Stack Developer,0.66,0.3333,0.0583,1.3,3.46,23.4,0.392,0.294,0.0,0.0,0.0,0.0,0.0,0.276,0.0,0.034,0.466,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0
STU_0707,JOB_0086,ML Engineer,0.8828,0.5714,0.0298,5.5,3.11,18.2,0.0,0.025,0.0,0.001,0.035,0.0,0.0,0.047,0.0,0.044,0.301,0.0,0.094,0.0,0.038,0.0,0.12,0.0,0.08,0.161,1
STU_0707,JOB_0088,DevOps Engineer,0.4685,0.4,0.0881,5.5,3.11,11.1,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.244,0.501,0.634,0.0,0.0,0.8,0.091,0.098,0.0,0.0,0.0,0
STU_0707,JOB_0105,Data Scientist,0.6282,0.4286,0.0675,5.5,3.11,13.8,0.0,0.429,0.0,0.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,0.0,0.131,0.005,0.022,0.0,0.0,0.261,0
STU_0707,JOB_0052,DevOps Engineer,0.4685,0.4,0.0844,5.5,3.11,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.244,0.501,0.634,0.132,0.0,0.8,0.11,0.0,0.0,0.0,0.0,0
STU_0707,JOB_0179,Backend Developer,0.546,0.3333,0.0855,5.5,3.11,21.3,0.0,0.529,0.0,0.021,0.0,0.0,0.0,0.579,0.543,0.0,0.301,0.007,0.153,0.0,0.153,0.0,0.014,0.0,0.0,0.0,0
STU_0708,JOB_0126,Project Manager,0.1616,0.0,0.1106,5.2,3.46,26.7,0.0,0.0,0.033,0.0,0.097,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.898,0.548,0.786,0.865,0.466,0.0,0.0,0.018,0
STU_0708,JOB_0003,Full Stack Developer,0.6305,0.5,0.0707,5.2,3.46,29.1,0.0,0.052,0.0,0.0,0.0,0.572,0.7,0.228,0.0,0.0,0.0,0.0,0.04,0.0,0.187,0.056,0.0,0.0,0.141,0.0,0
STU_0708,JOB_0187,Data Analyst,0.502,0.2857,0.0834,5.2,3.46,10.6,0.0,0.252,0.0,0.33,0.042,0.044,0.089,0.0,0.0,0.0,0.0,0.0,0.798,0.0,0.261,0.071,0.566,0.265,0.182,0.478,0
STU_0708,JOB_0057,Backend Developer,0.9235,0.6667,0.0466,5.2,3.46,25.4,0.0,0.152,0.0,0.0,0.0,0.0,0.258,0.128,0.0,0.049,0.0,0.0,0.181,0.0,0.253,0.194,0.0,0.0,0.0,0.0,1
STU_0708,JOB_0171,DevOps Engineer,0.5417,0.4,0.0854,5.2,3.46,10.7,0.0,0.0,0.0,0.0,0.0,0.035,0.093,0.0,0.0,0.349,0.108,0.636,0.137,0.0,0.786,0.0,0.044,0.0,0.247,0.0,0
STU_0709,JOB_0111,Full Stack Developer,0.9686,1.0,0.0388,2.0,3.38,10.9,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.071,0.248,0.058,0.0,0.0,0.0,0.287,0.003,0.0,0.0,0.0,0.04,0.0,1
STU_0709,JOB_0086,ML Engineer,0.524,0.2857,0.0844,2.0,3.38,18.2,0.122,0.0,0.548,0.0,0.332,0.0,0.0,0.0,0.152,0.542,0.083,0.041,0.0,0.099,0.0,0.0,0.0,0.0,0.341,0.555,0
STU_0709,JOB_0165,Data Analyst,0.5028,0.2857,0.0878,2.0,3.38,11.8,0.0,0.261,0.0,0.5,0.0,0.0,0.0,0.0,0.096,0.131,0.0,0.0,0.51,0.251,0.028,0.0,0.451,0.408,0.0,0.555,0
STU_0709,JOB_0009,Frontend Developer,0.6924,0.6,0.0615,2.0,3.38,34.8,0.0,0.0,0.0,0.0,0.0,0.025,0.176,0.0,0.112,0.0,0.0,0.0,0.41,0.072,0.527,0.0,0.0,0.0,0.0,0.117,0
STU_0709,JOB_0030,DevOps Engineer,0.4224,0.4,0.094,2.0,3.38,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.742,0.283,0.716,0.0,0.071,0.627,0.0,0.0,0.0,0.0,0.0,0
STU_0710,JOB_0143,Data Scientist,0.3707,0.1429,0.11,5.4,3.32,10.8,0.9,0.549,0.701,0.767,0.074,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.47,0
STU_0710,JOB_0180,Backend Developer,0.2447,0.0,0.1073,5.4,3.32,7.8,0.7,0.649,0.0,0.049,0.0,0.0,0.0,0.639,0.312,0.307,0.641,0.083,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0
STU_0710,JOB_0064,ML Engineer,0.2742,0.0,0.117,5.4,3.32,14.1,0.9,0.0,0.701,0.118,0.274,0.0,0.0,0.0,0.0,0.407,0.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554,0.37,0
STU_0710,JOB_0085,Frontend Developer,0.6189,0.4,0.0739,5.4,3.32,27.8,0.069,0.121,0.0,0.094,0.0,0.426,0.545,0.439,0.0,0.0,0.116,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0
STU_0710,JOB_0161,Data Analyst,0.3904,0.1429,0.1054,5.4,3.32,31.0,0.6,0.749,0.0,0.767,0.0,0.0,0.0,0.084,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.265,0.541,0.221,0.37,0
STU_0711,JOB_0025,Backend Developer,0.5216,0.5,0.0831,7.4,2.82,14.3,0.009,0.77,0.0,0.035,0.0,0.0,0.158,0.525,0.713,0.0,0.04,0.0,0.164,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0
STU_0711,JOB_0029,Project Manager,0.2141,0.0,0.105,7.4,2.82,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.151,0.0,0.0,0.053,0.812,0.441,0.793,0.81,0.484,0.0,0.0,0.0,0
STU_0711,JOB_0164,Project Manager,0.2141,0.0,0.1002,7.4,2.82,19.5,0.0,0.058,0.0,0.0,0.0,0.0,0.013,0.124,0.174,0.0,0.0,0.0,0.812,0.441,0.793,0.81,0.484,0.0,0.0,0.0,0
STU_0711,JOB_0151,ML Engineer,0.8466,0.7143,0.0422,7.4,2.82,14.6,0.209,0.27,0.177,0.0,0.0,0.0,0.18,0.0,0.193,0.0,0.04,0.0,0.0,0.0,0.214,0.0,0.0,0.0,0.115,0.272,1
STU_0711,JOB_0103,DevOps Engineer,0.5451,0.6,0.0795,7.4,2.82,10.9,0.0,0.158,0.0,0.0,0.0,0.0,0.114,0.001,0.203,0.12,0.24,0.712,0.0,0.0,0.793,0.156,0.0,0.0,0.0,0.0,0
STU_0712,JOB_0043,Data Analyst,0.9419,0.8571,0.0356,6.3,2.53,12.6,0.0,0.0,0.0,0.211,0.0,0.058,0.003,0.122,0.107,0.0,0.279,0.0,0.0,0.0,0.0,0.254,0.0,0.103,0.0,0.0,1
STU_0712,JOB_0138,Data Analyst,0.9419,0.8571,0.0278,6.3,2.53,26.3,0.0,0.0,0.0,0.211,0.0,0.17,0.024,0.065,0.0,0.0,0.077,0.163,0.0,0.0,0.018,0.019,0.0,0.103,0.0,0.0,1
STU_0712,JOB_0112,Data Scientist,0.7576,0.7143,0.0648,6.3,2.53,21.2,0.048,0.0,0.708,0.211,0.289,0.123,0.079,0.11,0.067,0.09,0.184,0.066,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.077,1
STU_0712,JOB_0156,Full Stack Developer,0.3762,0.3333,0.102,6.3,2.53,9.0,0.0,0.0,0.0,0.0,0.0,0.747,0.582,0.694,0.133,0.0,0.597,0.026,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0
STU_0712,JOB_0034,Data Scientist,0.7576,0.7143,0.0664,6.3,2.53,7.0,0.048,0.0,0.708,0.211,0.289,0.062,0.0,0.103,0.0,0.0,0.115,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.077,1
STU_0713,JOB_0135,Data Scientist,0.6004,0.2857,0.0812,1.3,2.98,31.3,0.0,0.0,0.571,0.427,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.451,0.025,0.077,0.032,0.0,0.0,0.0,0.383,0
STU_0713,JOB_0097,Full Stack Developer,0.7693,0.6667,0.0655,1.3,2.98,23.4,0.0,0.0,0.0,0.0,0.0,0.397,0.572,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.027,0.0,0.0,0.0,0.054,0.0,1
STU_0713,JOB_0058,Backend Developer,0.9602,0.8333,0.0408,1.3,2.98,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.076,0.0,0.284,0.0,0.0,0.291,0.0,0.0,0.0,0.0,0.0,1
STU_0713,JOB_0096,DevOps Engineer,0.451,0.4,0.0966,1.3,2.98,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.185,0.89,0.0,0.06,0.8,0.167,0.0,0.0,0.0,0.0,0
STU_0713,JOB_0036,Backend Developer,0.9602,0.8333,0.0408,1.3,2.98,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.095,0.076,0.0,0.171,0.046,0.0,0.244,0.0,0.092,0.0,0.0,0.0,1
STU_0714,JOB_0135,Data Scientist,0.4405,0.2857,0.092,1.7,2.7,31.3,0.209,0.0,0.627,0.691,0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.256,0.145,0.0,0.0,0.0,0.0,0.135,0.8,0
STU_0714,JOB_0172,Backend Developer,0.8956,0.6667,0.0291,1.7,2.7,12.5,0.009,0.052,0.0,0.0,0.093,0.0,0.013,0.151,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.243,0.068,1
STU_0714,JOB_0187,Data Analyst,0.4293,0.2857,0.0877,1.7,2.7,10.6,0.0,0.152,0.0,0.691,0.1,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.185,0.0,0.0,0.627,0.556,0.194,0.7,0
STU_0714,JOB_0133,Backend Developer,0.8956,0.6667,0.0371,1.7,2.7,24.5,0.009,0.052,0.004,0.0,0.105,0.0,0.0,0.151,0.0,0.237,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.058,0.0,0.177,1
STU_0714,JOB_0115,Data Scientist,0.4405,0.2857,0.0946,1.7,2.7,24.3,0.209,0.0,0.627,0.691,0.494,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.155,0.0,0.0,0.101,0.127,0.212,0.8,0
STU_0715,JOB_0016,ML Engineer,0.6742,0.4286,0.0807,4.9,3.55,11.1,0.061,0.258,0.678,0.0,0.546,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.214,0.239,0.0,0.0,0.0,0.0,0.191,0.251,0
STU_0715,JOB_0013,Project Manager,0.3944,0.2,0.1136,4.9,3.55,10.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.879,0.9,0.0,0.589,0.206,0.0,0.0,0.0,0
STU_0715,JOB_0171,DevOps Engineer,0.9893,1.0,0.0399,4.9,3.55,10.7,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.118,0.103,0.0,0.0,0.0,0.0,0.0,0.0,1
STU_0715,JOB_0115,Data Scientist,0.3727,0.1429,0.1114,4.9,3.55,24.3,0.061,0.7,0.678,0.635,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679,0.188,0.0,0.0,0.0,0.0,0.0,0.351,0
STU_0715,JOB_0098,Data Scientist,0.3727,0.1429,0.1074,4.9,3.55,21.0,0.061,0.7,0.678,0.635,0.346,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.679,0.028,0.0,0.0,0.0,0.0,0.0,0.351,0
STU_0716,JOB_0147,Project Manager,0.9026,1.0,0.0313,0.3,3.39,22.7,0.036,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.003,0.242,0.0,0.009,0.124,0.281,0.0,0.0,0.062,0.0,1
STU_0716,JOB_0091,Project Manager,0.9026,1.0,0.0347,0.3,3.39,16.3,0.248,0.0,0.0,0.093,0.0,0.0,0.21,0.0,0.0,0.131,0.063,0.021,0.0,0.009,0.124,0.281,0.0,0.0,0.16,0.079,1
STU_0716,JOB_0100,Project Manager,0.9026,1.0,0.0354,0.3,3.39,34.1,0.227,0.091,0.006,0.0,0.0,0.0,0.159,0.0,0.0,0.208,0.0,0.169,0.0,0.009,0.124,0.281,0.0,0.0,0.0,0.144,1
STU_0716,JOB_0139,DevOps Engineer,0.1937,0.2,0.1064,0.3,3.39,5.1,0.592,0.0,0.0,0.092,0.035,0.0,0.139,0.0,0.0,0.829,0.861,0.9,0.0,0.0,0.124,0.0,0.0,0.0,0.092,0.0,0
STU_0716,JOB_0068,Data Analyst,0.4048,0.2857,0.0948,0.3,3.39,20.2,0.592,0.701,0.0,0.715,0.0,0.0,0.092,0.0,0.0,0.0,0.255,0.141,0.0,0.0,0.0,0.0,0.035,0.526,0.035,0.645,0
STU_0717,JOB_0088,DevOps Engineer,0.5727,0.4,0.072,2.1,3.75,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549,0.023,0.631,0.0,0.0,0.549,0.093,0.082,0.114,0.0,0.0,0
STU_0717,JOB_0191,ML Engineer,0.5715,0.2857,0.0739,2.1,3.75,8.8,0.249,0.0,0.709,0.0,0.594,0.0,0.0,0.0,0.0,0.349,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.023,0.347,0
STU_0717,JOB_0011,Project Manager,0.2231,0.0,0.0978,2.1,3.75,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.688,0.656,0.549,0.86,0.549,0.0,0.0,0.0,0
STU_0717,JOB_0100,Project Manager,0.2231,0.0,0.102,2.1,3.75,34.1,0.0,0.0,0.06,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.688,0.656,0.549,0.86,0.549,0.025,0.0,0.0,0
STU_0717,JOB_0123,DevOps Engineer,0.5727,0.4,0.0653,2.1,3.75,27.2,0.0,0.0,0.0,0.0,0.079,0.0,0.112,0.0,0.0,0.549,0.023,0.631,0.0,0.017,0.549,0.07,0.0,0.115,0.0,0.0,0
STU_0718,JOB_0134,Frontend Developer,0.3454,0.0,0.1046,2.3,3.45,22.6,0.0,0.0,0.0,0.0,0.0,0.734,0.715,0.369,0.0,0.026,0.0,0.003,0.154,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0
STU_0718,JOB_0084,Backend Developer,0.4226,0.1667,0.0948,2.3,3.45,19.4,0.0,0.307,0.0,0.0,0.0,0.0,0.0,0.569,0.443,0.6,0.564,0.22,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0
STU_0718,JOB_0154,Data Analyst,0.7424,0.4286,0.0619,2.3,3.45,24.4,0.0,0.407,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.286,0.254,0.012,0.027,0.014,0.431,0.297,0.0,0.0,1
STU_0718,JOB_0171,DevOps Engineer,0.2405,0.2,0.1157,2.3,3.45,10.7,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.9,0.764,0.9,0.0,0.0,0.55,0.0,0.0,0.0,0.106,0.0,0
STU_0718,JOB_0086,ML Engineer,0.6575,0.5714,0.0698,2.3,3.45,18.2,0.0,0.0,0.033,0.0,0.108,0.0,0.0,0.037,0.0,0.7,0.564,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0
STU_0719,JOB_0047,Data Scientist,0.3024,0.1429,0.1153,4.0,3.75,33.5,0.879,0.231,0.529,0.88,0.518,0.0,0.119,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.8,0
STU_0719,JOB_0151,ML Engineer,0.2125,0.0,0.1268,4.0,3.75,14.6,0.879,0.0,0.529,0.0,0.718,0.0,0.031,0.0,0.134,0.271,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,0.7,0
STU_0719,JOB_0062,Data Analyst,0.4378,0.2857,0.105,4.0,3.75,21.9,0.579,0.431,0.0,0.88,0.043,0.0,0.089,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.043,0.403,0.164,0.7,0
STU_0719,JOB_0135,Data Scientist,0.3024,0.1429,0.1164,4.0,3.75,31.3,0.879,0.231,0.529,0.88,0.518,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.8,0
STU_0719,JOB_0116,Data Analyst,0.4378,0.2857,0.1022,4.0,3.75,24.2,0.579,0.431,0.0,0.88,0.152,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.403,0.141,0.7,0
STU_0720,JOB_0076,DevOps Engineer,0.3907,0.2,0.1033,1.9,3.31,13.2,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.658,0.592,0.0,0.0,0.007,0.0,0.0,0.115,0.0,0.0,0
STU_0720,JOB_0126,Project Manager,0.9278,1.0,0.0401,1.9,3.31,26.7,0.0,0.0,0.0,0.036,0.0,0.0,0.014,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.007,0.3,0.0,0.152,0.0,0.0,1
STU_0720,JOB_0174,Backend Developer,0.313,0.0,0.1037,1.9,3.31,23.9,0.441,0.344,0.0,0.0,0.0,0.0,0.0,0.532,0.579,0.6,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0
STU_0720,JOB_0161,Data Analyst,0.568,0.2857,0.0861,1.9,3.31,31.0,0.341,0.444,0.0,0.697,0.0,0.0,0.063,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555,0.16,0.296,0
STU_0720,JOB_0101,Backend Developer,0.313,0.0,0.1032,1.9,3.31,33.1,0.441,0.344,0.0,0.0,0.0,0.0,0.0,0.532,0.579,0.6,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
STU_0721,JOB_0107,Frontend Developer,0.8273,0.4,0.0427,7.9,3.02,9.2,0.0,0.18,0.072,0.0,0.072,0.15,0.0,0.0,0.0,0.086,0.217,0.0,0.162,0.142,0.327,0.0,0.0,0.009,0.0,0.164,1
STU_0721,JOB_0021,Data Scientist,0.2836,0.0,0.1006,7.9,3.02,9.7,0.585,0.673,0.712,0.506,0.502,0.0,0.0,0.0,0.0,0.265,0.213,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0
STU_0721,JOB_0200,DevOps Engineer,0.2502,0.0,0.0971,7.9,3.02,5.8,0.285,0.069,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.9,0.9,0.562,0.0,0.087,0.427,0.0,0.0,0.0,0.0,0.233,0
STU_0721,JOB_0065,DevOps Engineer,0.2502,0.0,0.0945,7.9,3.02,26.2,0.285,0.266,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.562,0.0,0.007,0.427,0.0,0.0,0.0,0.0,0.134,0
STU_0721,JOB_0034,Data Scientist,0.2836,0.0,0.101,7.9,3.02,7.0,0.585,0.673,0.712,0.506,0.502,0.0,0.0,0.0,0.0,0.091,0.118,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0
STU_0722,JOB_0010,Data Scientist,0.6955,0.5714,0.0723,6.5,2.91,14.3,0.412,0.0,0.663,0.0,0.6,0.0,0.0,0.142,0.0,0.0,0.006,0.0,0.0,0.088,0.191,0.0,0.0,0.0,0.0,0.0,0
STU_0722,JOB_0111,Full Stack Developer,0.466,0.1667,0.095,6.5,2.91,10.9,0.112,0.0,0.033,0.0,0.021,0.601,0.393,0.739,0.077,0.0,0.398,0.0,0.0,0.134,0.152,0.0,0.0,0.0,0.012,0.0,0
STU_0722,JOB_0101,Backend Developer,0.4633,0.1667,0.0929,6.5,2.91,33.1,0.212,0.0,0.0,0.0,0.215,0.0,0.0,0.639,0.629,0.33,0.498,0.0,0.0,0.0,0.01,0.042,0.0,0.0,0.0,0.0,0
STU_0722,JOB_0104,DevOps Engineer,0.3134,0.0,0.1085,6.5,2.91,20.2,0.112,0.0,0.0,0.0,0.226,0.054,0.0,0.0,0.0,0.63,0.698,0.599,0.0,0.0,0.776,0.0,0.0,0.0,0.0,0.0,0
STU_0722,JOB_0138,Data Analyst,0.9441,0.7143,0.0285,6.5,2.91,26.3,0.112,0.041,0.0,0.0,0.118,0.024,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.149,0.009,0.0,1
STU_0723,JOB_0072,Backend Developer,0.5644,0.1667,0.0635,0.6,3.31,32.3,0.215,0.352,0.0,0.0,0.072,0.0,0.0,0.004,0.384,0.587,0.331,0.0,0.054,0.087,0.014,0.041,0.074,0.094,0.12,0.0,0
STU_0723,JOB_0020,Full Stack Developer,0.7788,0.5,0.0468,0.6,3.31,32.3,0.115,0.252,0.0,0.0,0.111,0.169,0.058,0.104,0.0,0.227,0.231,0.0,0.025,0.084,0.0,0.0,0.0,0.151,0.224,0.094,1
STU_0723,JOB_0060,Data Analyst,0.2848,0.0,0.0942,0.6,3.31,16.7,0.115,0.452,0.0,0.767,0.177,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.616,0.0,0.0,0.0,0.607,0.7,0.223,0.605,0
STU_0723,JOB_0067,DevOps Engineer,0.3498,0.0,0.0873,0.6,3.31,33.5,0.115,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.887,0.531,0.617,0.0,0.0,0.516,0.0,0.088,0.056,0.032,0.054,0
STU_0723,JOB_0100,Project Manager,0.2468,0.0,0.092,0.6,3.31,34.1,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.716,0.733,0.516,0.729,0.507,0.154,0.078,0.104,0
STU_0724,JOB_0096,DevOps Engineer,0.2998,0.0,0.1138,3.7,3.29,30.6,0.27,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.072,0.487,0.749,0.702,0.0,0.0,0.663,0.084,0.0,0.0,0.0,0.0,0
