student_id,job_id,domain_match,required_overlap_count,required_overlap_ratio,nice_overlap_count,nice_overlap_ratio,avg_required_skill_score,min_required_skill_score,meets_min_score_threshold,years_experience,min_years_required,years_gap,verified_skill_breadth,is_good_match
S0148,J0003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,4,0
S0590,J0094,1.0,3,0.75,2,0.6667,49.7,45.2,1.0,0.4,3.0,-2.6,7,1
S0143,J0065,1.0,4,0.8,3,1.0,41.15,35.0,1.0,1.1,1.0,0.1,8,1
S0038,J0011,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,8,0
S0447,J0070,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.2,2.0,1.2,4,0
S0141,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,4,0
S0464,J0044,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.2,0.0,2.2,6,0
S0473,J0075,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,3.0,-1.5,4,0
S0036,J0019,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,5,1
S0213,J0027,0.0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,8,0
S0573,J0086,1.0,3,0.75,0,0.0,63.5,61.5,1.0,1.6,1.0,0.6,5,1
S0074,J0039,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.6,1.0,0.6,6,0
S0539,J0088,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,4,0
S0549,J0056,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,3.0,-2.6,6,0
S0306,J0071,1.0,3,0.75,2,1.0,74.1,59.5,1.0,1.8,0.0,1.8,9,1
S0402,J0119,1.0,1,0.3333,1,0.5,36.4,36.4,0.0,0.1,0.0,0.1,7,0
S0501,J0025,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1
S0313,J0035,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.7,2.0,1.7,6,0
S0067,J0106,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,4,0
S0475,J0055,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.4,0.0,4.4,6,0
S0036,J0088,0.0,1,0.25,0,0.0,74.3,74.3,1.0,0.3,0.0,0.3,5,1
S0327,J0108,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,2.0,-1.9,7,0
S0288,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,7,0
S0242,J0029,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.3,3.0,-1.7,7,0
S0443,J0083,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,6,0
S0015,J0001,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,2.0,-0.6,4,0
S0147,J0093,1.0,3,0.6,1,1.0,70.27,59.3,1.0,0.7,0.0,0.7,8,1
S0283,J0059,1.0,2,0.5,3,1.0,61.75,55.4,1.0,0.4,1.0,-0.6,8,1
S0124,J0086,0.0,1,0.25,0,0.0,79.5,79.5,1.0,0.8,1.0,-0.2,7,0
S0541,J0015,1.0,3,0.75,0,0.0,76.27,67.3,1.0,0.4,2.0,-1.6,6,1
S0289,J0003,1.0,2,0.6667,1,1.0,49.2,42.1,0.0,0.9,3.0,-2.1,7,1
S0157,J0072,0.0,1,0.3333,0,0.0,69.7,69.7,1.0,0.6,1.0,-0.4,8,1
S0121,J0063,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,7,0
S0286,J0105,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,6,0
S0420,J0058,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,7,0
S0375,J0053,0.0,1,0.2,1,0.3333,72.1,72.1,1.0,0.1,1.0,-0.9,5,1
S0425,J0095,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.5,1.0,1.5,6,0
S0535,J0106,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7,0
S0022,J0036,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,4,0
S0277,J0103,1.0,1,0.25,2,1.0,58.0,58.0,1.0,0.6,0.0,0.6,5,1
S0424,J0082,1.0,3,0.6,1,0.5,74.6,64.7,1.0,0.3,1.0,-0.7,6,1
S0302,J0026,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.1,3.0,-0.9,8,0
S0445,J0051,0.0,1,0.2,0,0.0,79.5,79.5,1.0,0.1,0.0,0.1,6,1
S0598,J0081,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.6,3.0,-1.4,6,1
S0279,J0039,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.4,1.0,-0.6,6,0
S0502,J0046,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,2.0,-1.7,5,1
S0233,J0003,0.0,1,0.3333,0,0.0,55.4,55.4,1.0,0.2,3.0,-2.8,4,1
S0439,J0009,0.0,1,0.25,0,0.0,41.6,41.6,0.0,0.3,2.0,-1.7,6,1
S0445,J0102,1.0,1,0.3333,1,0.5,79.5,79.5,1.0,0.1,0.0,0.1,6,1
S0470,J0006,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,6,0
S0254,J0012,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,7,0
S0034,J0002,1.0,4,0.8,1,1.0,66.0,63.4,1.0,1.7,1.0,0.7,6,1
S0282,J0056,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.1,3.0,-0.9,5,1
S0462,J0024,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,8,0
S0052,J0049,0.0,1,0.3333,0,0.0,54.7,54.7,1.0,1.7,0.0,1.7,8,1
S0206,J0004,1.0,3,0.6,2,1.0,59.3,49.3,1.0,0.6,2.0,-1.4,7,1
S0479,J0025,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,4,0
S0113,J0102,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.1,0.0,2.1,9,0
S0182,J0079,1.0,1,0.25,1,0.5,72.6,72.6,1.0,0.7,0.0,0.7,5,1
S0260,J0072,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.9,1.0,-0.1,5,1
S0129,J0035,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,2.0,-1.3,5,0
S0255,J0112,1.0,2,0.5,1,0.5,68.05,63.1,1.0,0.3,3.0,-2.7,6,1
S0535,J0102,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7,0
S0362,J0033,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,1.0,-0.4,5,0
S0024,J0089,1.0,3,0.6,0,0.0,57.33,52.5,1.0,0.0,1.0,-1.0,5,1
S0295,J0034,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,2.0,-1.4,5,0
S0272,J0107,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8,1
S0465,J0040,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,5,1
S0252,J0087,0.0,1,0.25,0,0.0,62.8,62.8,0.0,4.0,0.0,4.0,6,0
S0054,J0032,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,5,0
S0282,J0085,1.0,2,0.6667,1,0.3333,50.95,46.2,0.0,2.1,3.0,-0.9,5,1
S0561,J0005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,9,0
S0586,J0003,1.0,2,0.6667,1,1.0,69.0,60.6,1.0,0.2,3.0,-2.8,5,1
S0161,J0031,0.0,0,0.0,1,1.0,0.0,0.0,0.0,2.9,1.0,1.9,9,0
S0089,J0032,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,6,1
S0396,J0104,1.0,4,1.0,1,1.0,66.88,55.5,1.0,0.7,1.0,-0.3,8,1
S0229,J0008,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,1.0,-0.4,5,0
S0448,J0057,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,4,0
S0433,J0090,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,5,0
S0494,J0005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.5,1.0,1.5,5,0
S0315,J0073,1.0,3,0.75,1,1.0,92.47,83.6,1.0,3.7,3.0,0.7,7,1
S0456,J0011,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,3.0,-1.6,6,0
S0019,J0064,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,6,0
S0424,J0020,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,3.0,-2.7,6,0
S0383,J0112,1.0,2,0.5,1,0.5,72.55,66.7,1.0,0.3,3.0,-2.7,4,1
S0467,J0046,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,2.0,-0.5,7,0
S0352,J0116,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,2.0,-1.9,5,0
S0581,J0071,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,6,0
S0327,J0067,1.0,4,1.0,1,0.3333,62.58,55.3,1.0,0.1,0.0,0.1,7,1
S0353,J0070,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.6,2.0,1.6,4,0
S0152,J0079,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,7,0
S0396,J0031,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,1.0,-0.3,8,0
S0069,J0015,1.0,1,0.25,0,0.0,65.8,65.8,1.0,2.5,2.0,0.5,4,1
S0501,J0020,0.0,1,0.3333,0,0.0,64.9,64.9,1.0,0.0,3.0,-3.0,8,0
S0199,J0092,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.2,1.0,2.2,5,0
S0126,J0112,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.7,3.0,0.7,8,1
S0244,J0021,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,7,0
S0415,J0059,1.0,3,0.75,2,0.6667,95.27,89.3,1.0,1.2,1.0,0.2,6,1
S0099,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,3.0,-1.7,8,0
S0234,J0025,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,5,1
S0598,J0032,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.6,1.0,0.6,6,1
S0165,J0025,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
S0570,J0049,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,4,0
S0059,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.5,3.0,-0.5,6,1
S0570,J0103,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,4,0
S0531,J0018,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,6,0
S0382,J0040,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.1,0.0,3.1,7,1
S0021,J0083,1.0,2,0.4,1,0.3333,73.6,67.0,1.0,0.3,0.0,0.3,4,0
S0260,J0110,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.9,0.0,0.9,5,0
S0591,J0104,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,8,1
S0438,J0032,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,1.0,0.4,5,0
S0471,J0040,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,5,0
S0474,J0029,0.0,0,0.0,2,0.6667,0.0,0.0,0.0,0.4,3.0,-2.6,8,0
S0407,J0033,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,8,0
S0485,J0022,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,9,0
S0535,J0008,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7,0
S0094,J0018,1.0,2,0.4,0,0.0,60.3,58.9,1.0,0.2,1.0,-0.8,4,1
S0160,J0046,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.1,2.0,1.1,6,1
S0209,J0026,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,3.0,-1.5,7,0
S0290,J0080,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,6,0
S0161,J0018,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.9,1.0,1.9,9,1
S0093,J0001,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.3,2.0,-0.7,7,1
S0122,J0042,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,4,0
S0243,J0068,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4,1
S0159,J0086,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.3,1.0,1.3,6,1
S0504,J0063,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,8,0
S0402,J0096,1.0,3,0.75,1,1.0,42.47,36.4,0.0,0.1,2.0,-1.9,7,0
S0479,J0116,1.0,2,0.6667,1,0.3333,33.3,19.3,0.0,3.5,2.0,1.5,4,1
S0130,J0002,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.9,1.0,3.9,7,0
S0146,J0004,1.0,2,0.4,1,0.5,92.55,87.5,1.0,0.4,2.0,-1.6,6,1
S0565,J0065,0.0,1,0.2,1,0.3333,71.1,71.1,1.0,0.5,1.0,-0.5,6,1
S0356,J0055,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.7,0.0,2.7,5,1
S0269,J0110,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,5,0
S0111,J0053,1.0,4,0.8,2,0.6667,67.8,54.8,1.0,2.7,1.0,1.7,8,0
S0147,J0052,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,1.0,-0.3,8,1
S0429,J0066,1.0,2,0.4,1,0.5,62.7,62.5,1.0,0.1,2.0,-1.9,4,1
S0171,J0095,0.0,1,0.3333,0,0.0,63.9,63.9,1.0,1.1,1.0,0.1,7,0
S0543,J0092,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,1.0,0.2,8,0
S0454,J0107,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,5,1
S0466,J0034,1.0,1,0.2,1,1.0,73.5,73.5,1.0,1.8,2.0,-0.2,4,1
S0417,J0035,1.0,3,0.75,2,1.0,75.1,72.2,1.0,2.0,2.0,0.0,9,1
S0310,J0038,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,2.0,-1.7,8,1
S0241,J0049,1.0,3,1.0,1,0.5,65.9,56.8,1.0,0.5,0.0,0.5,8,1
S0255,J0087,1.0,2,0.5,3,1.0,60.3,60.0,0.0,0.3,0.0,0.3,6,1
S0352,J0048,1.0,0,0.0,2,1.0,0.0,0.0,0.0,0.1,1.0,-0.9,5,0
S0382,J0119,1.0,2,0.6667,2,1.0,74.8,71.8,1.0,3.1,0.0,3.1,7,1
S0423,J0010,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.2,2.0,0.2,6,0
S0310,J0063,0.0,1,0.3333,0,0.0,92.3,92.3,1.0,0.3,0.0,0.3,8,1
S0458,J0025,1.0,3,0.75,0,0.0,61.4,42.0,1.0,0.7,0.0,0.7,5,1
S0172,J0101,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,1.0,1.4,8,0
S0115,J0120,0.0,0,0.0,1,0.5,0.0,0.0,0.0,3.5,2.0,1.5,8,0
S0190,J0016,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,7,0
S0569,J0043,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,1.0,-0.4,7,0
S0003,J0063,0.0,1,0.3333,0,0.0,84.1,84.1,1.0,0.1,0.0,0.1,7,1
S0491,J0052,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.7,1.0,0.7,8,0
S0085,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.6,1.0,0.6,5,0
S0293,J0015,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,2.0,-1.9,6,1
S0078,J0027,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.6,3.0,-0.4,6,0
S0431,J0028,0.0,0,0.0,1,1.0,0.0,0.0,0.0,1.2,3.0,-1.8,5,0
S0599,J0046,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5,0
S0182,J0117,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,1.0,-0.3,5,0
S0264,J0028,0.0,1,0.2,0,0.0,87.4,87.4,1.0,0.8,3.0,-2.2,4,0
S0402,J0053,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.1,1.0,-0.9,7,0
S0532,J0014,1.0,2,0.6667,1,0.5,89.75,89.7,1.0,2.3,1.0,1.3,7,1
S0177,J0051,0.0,1,0.2,0,0.0,90.8,90.8,1.0,1.8,0.0,1.8,5,1
S0282,J0094,0.0,1,0.25,0,0.0,55.7,55.7,1.0,2.1,3.0,-0.9,5,0
S0245,J0054,0.0,0,0.0,1,0.5,0.0,0.0,0.0,1.8,3.0,-1.2,7,0
S0156,J0077,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,5,0
S0019,J0059,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.3,1.0,-0.7,6,0
S0515,J0090,1.0,2,0.4,2,0.6667,59.4,50.2,0.0,0.1,1.0,-0.9,4,1
S0475,J0101,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.4,1.0,3.4,6,1
S0007,J0068,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,6,1
S0264,J0090,0.0,1,0.2,0,0.0,87.4,87.4,1.0,0.8,1.0,-0.2,4,1
S0482,J0005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.1,1.0,0.1,7,1
S0105,J0116,1.0,1,0.3333,3,1.0,96.3,96.3,1.0,0.6,2.0,-1.4,6,1
S0562,J0050,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,4,0
S0500,J0033,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,5,0
S0315,J0078,0.0,0,0.0,1,1.0,0.0,0.0,0.0,3.7,1.0,2.7,7,0
S0449,J0084,0.0,1,0.2,0,0.0,34.7,34.7,0.0,6.2,3.0,3.2,6,1
S0251,J0029,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,6,0
S0271,J0073,1.0,2,0.5,1,1.0,63.65,57.9,1.0,1.6,3.0,-1.4,8,1
S0366,J0014,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,4,0
S0163,J0018,1.0,3,0.6,1,1.0,81.07,72.1,1.0,0.5,1.0,-0.5,5,1
S0196,J0074,1.0,3,0.75,2,1.0,85.6,82.1,1.0,1.1,2.0,-0.9,7,1
S0303,J0094,0.0,1,0.25,0,0.0,51.7,51.7,1.0,1.8,3.0,-1.2,7,1
S0132,J0028,1.0,3,0.6,1,1.0,30.5,28.5,0.0,0.3,3.0,-2.7,6,1
S0233,J0085,1.0,2,0.6667,1,0.3333,39.2,23.0,0.0,0.2,3.0,-2.8,4,1
S0581,J0067,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,6,0
S0304,J0043,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,1.0,-0.3,6,0
S0339,J0054,1.0,4,1.0,1,0.5,41.35,28.0,0.0,1.5,3.0,-1.5,9,1
S0546,J0023,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.6,2.0,-0.4,4,0
S0550,J0037,1.0,2,0.5,1,1.0,71.15,69.0,1.0,0.6,3.0,-2.4,6,1
S0404,J0034,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,2.0,-1.9,4,0
S0113,J0040,1.0,3,0.75,1,1.0,72.67,62.0,1.0,2.1,0.0,2.1,9,1
S0132,J0078,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,6,0
S0581,J0028,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,6,0
S0465,J0114,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,5,0
S0311,J0042,0.0,1,0.25,0,0.0,86.7,86.7,1.0,1.1,0.0,1.1,5,1
S0013,J0042,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,9,0
S0086,J0053,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5.6,1.0,4.6,6,0
S0398,J0091,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.1,3.0,-0.9,6,0
S0242,J0026,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,3.0,-1.7,7,1
S0042,J0103,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,5,0
S0237,J0043,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.3,1.0,0.3,6,0
S0228,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,8,1
S0117,J0009,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.7,2.0,-0.3,4,0
S0200,J0032,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,5,0
S0369,J0015,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,2.0,-1.2,6,0
S0210,J0009,0.0,1,0.25,0,0.0,69.5,69.5,1.0,0.0,2.0,-2.0,8,1
S0184,J0003,0.0,1,0.3333,0,0.0,79.2,79.2,1.0,2.0,3.0,-1.0,8,1
S0149,J0027,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,4,0
S0025,J0068,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,6,1
S0546,J0089,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.6,1.0,0.6,4,0
S0581,J0026,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,6,1
S0268,J0078,0.0,0,0.0,0,0.0,0.0,0.0,0.0,6.2,1.0,5.2,7,0
S0497,J0058,1.0,2,0.5,1,0.3333,79.95,63.4,1.0,0.2,0.0,0.2,4,1
S0523,J0109,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,2.0,-0.1,4,1
S0442,J0042,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,6,0
S0026,J0093,1.0,4,0.8,1,1.0,86.5,80.9,1.0,0.1,0.0,0.1,8,1
S0469,J0028,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,8,0
S0362,J0063,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,5,0
S0436,J0107,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,7,0
S0084,J0110,0.0,1,0.25,1,0.3333,72.7,72.7,1.0,1.8,0.0,1.8,5,1
S0200,J0066,1.0,4,0.8,0,0.0,76.78,70.9,1.0,0.3,2.0,-1.7,5,1
S0177,J0065,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.8,1.0,0.8,5,1
S0574,J0081,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,3.0,-2.7,8,1
S0460,J0099,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
S0507,J0095,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.4,1.0,2.4,6,1
S0497,J0046,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,2.0,-1.8,4,0
S0093,J0011,1.0,4,0.8,1,0.5,75.7,65.2,1.0,1.3,3.0,-1.7,7,1
S0102,J0100,1.0,1,0.3333,3,1.0,65.9,65.9,1.0,0.5,1.0,-0.5,6,1
S0047,J0019,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,7,0
S0530,J0107,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,1.0,0.9,7,1
S0333,J0005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.6,1.0,1.6,7,0
S0091,J0010,0.0,2,0.5,0,0.0,63.6,63.0,1.0,3.0,2.0,1.0,5,1
S0587,J0106,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,7,0
S0414,J0100,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,7,0
S0211,J0084,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,3.0,-2.7,4,0
S0197,J0029,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,3.0,-2.5,4,0
S0070,J0007,1.0,2,0.4,1,0.5,94.7,89.4,1.0,0.7,0.0,0.7,4,1
S0361,J0037,1.0,1,0.25,1,1.0,55.1,55.1,1.0,0.7,3.0,-2.3,6,1
S0511,J0027,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,3.0,-2.4,6,0
S0529,J0033,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,7,1
S0174,J0039,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7,0
S0532,J0115,0.0,1,0.25,0,0.0,90.0,90.0,1.0,2.3,3.0,-0.7,7,1
S0548,J0064,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,7,0
S0479,J0068,1.0,2,0.4,1,0.5,32.65,18.0,0.0,3.5,1.0,2.5,4,1
S0239,J0018,1.0,3,0.6,1,1.0,70.17,65.1,1.0,1.0,1.0,0.0,8,1
S0207,J0120,1.0,3,1.0,2,1.0,42.6,36.4,0.0,2.9,2.0,0.9,8,1
S0486,J0070,0.0,1,0.3333,0,0.0,61.4,61.4,0.0,1.5,2.0,-0.5,4,1
S0231,J0009,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,2.0,-1.4,4,1
S0341,J0079,1.0,3,0.75,2,1.0,84.87,81.2,1.0,1.4,0.0,1.4,9,1
S0195,J0093,1.0,2,0.4,1,1.0,68.55,65.5,1.0,1.4,0.0,1.4,5,1
S0104,J0108,1.0,2,0.5,1,0.3333,87.45,87.3,1.0,2.2,2.0,0.2,5,1
S0296,J0107,1.0,1,0.2,3,1.0,49.4,49.4,0.0,2.0,1.0,1.0,5,0
S0453,J0019,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,1.0,0.9,8,0
S0467,J0058,1.0,4,1.0,2,0.6667,78.28,74.0,1.0,1.5,0.0,1.5,7,0
S0010,J0115,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,4,0
S0452,J0029,0.0,0,0.0,2,0.6667,0.0,0.0,0.0,0.4,3.0,-2.6,7,0
S0423,J0035,1.0,2,0.5,1,0.5,75.8,73.0,1.0,2.2,2.0,0.2,6,1
S0241,J0005,1.0,4,0.8,2,0.6667,70.5,59.2,1.0,0.5,1.0,-0.5,8,1
S0502,J0001,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,2.0,-1.7,5,1
S0427,J0087,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.9,0.0,2.9,6,0
